hour,consumption,I,temperature
3763,844.09,50.5548,28.3
3764,864.88,0,27.9
3765,826.43,0,27.8
3766,794.06,0,27.7
3767,824.83,0,27.7
3768,821.64,0,27.6
3769,708.19,0,27.5
3770,622.72,0,27.4
3771,639.61,0,27.4
3772,630.68,0,27.3
3773,608.46,0,27.3
3774,747.01,3.8,27.5
3775,738.83,119.347,27.9
3776,785.5,282.208,28.4
3777,852.47,305.201,28.8
3778,844.25,633.765,29.1
3779,816.99,686.649,29.4
3780,929.01,848.881,29.6
3781,824.53,542.054,29.6
3782,859.7,128.25,29.5
3783,862.46,264.088,29.3
3784,846.61,84.2935,29
3785,829.8,282.334,28.7
3786,831.27,89.2028,28.2
3787,845.7,48.8358,28
3788,806.82,0,27.4
3789,784.59,0,27.2
3790,792.89,0,27.1
3791,820.5,0,27
3792,818.37,0,26.9
3793,745.63,0,26.9
3794,628.43,0,26.8
3795,573.99,0,26.7
3796,578.75,0,26.7
3797,595.86,0,26.6
3798,642.65,2.85,26.9
3799,726.84,63.3146,27.4
3800,770.32,213.772,27.9
3801,835.38,528.923,28.2
3802,811.78,664.536,28.6
3803,856.53,704.407,28.9
3804,896.42,718.015,29.2
3805,863.51,489.088,29.3
3806,930.85,378.536,29.2
3807,866.71,63.65,29.1
3808,875.47,41.8,28.8
3809,874.19,269.555,28.5
3810,781.48,161.093,28.1
3811,812.73,56.9589,27.9
3812,774.03,0,27.3
3813,754.71,0,27.1
3814,774.93,0,27
3815,763.11,0,26.9
3816,739.29,0,26.8
3817,636.04,0,26.7
3818,579.17,0,26.6
3819,559.71,0,26.6
3820,574.64,0,26.6
3821,585.54,0,26.6
3822,676.26,3.8,26.8
3823,702.16,106.609,27.2
3824,815.53,311.692,27.6
3825,821.26,507.072,27.9
3826,840.73,434.793,28.2
3827,840.3,170.818,28.5
3828,865.52,497.617,28.6
3829,861.54,393.219,28.7
3830,880.67,89.3,28.6
3831,871.83,41.8,28.6
3832,829.55,57.95,28.5
3833,874.08,42.75,28.3
3834,847.56,120.229,28
3835,803.74,35.2811,27.9
3836,877.87,0,27.3
3837,823.85,0,27.2
3838,833.26,0,27.1
3839,817.13,0,27
3840,822.17,0,26.9
3841,707.97,0,26.9
3842,646.43,0,26.9
3843,654.56,0,26.9
3844,655.12,0,26.8
3845,641.7,0,26.8
3846,701.25,2.85,26.9
3847,760.77,92.192,27.1
3848,783.01,236.63,27.3
3849,758.58,413.084,27.5
3850,813.71,497.903,27.8
3851,802.01,496.423,28.2
3852,899,421.918,28.5
3853,813.35,523.198,28.6
3854,753.74,328.907,28.8
3855,783.36,445.171,28.9
3856,749.3,74.1,28.8
3857,726.23,333.608,28.5
3858,660.74,156.273,28.1
3859,629.81,57.2162,27.9
3860,608,0,27.5
3861,601.16,0,27.3
3862,583.55,0,27.2
3863,611.7,0,27.1
3864,590.22,0,27
3865,578.87,0,26.9
3866,617.33,0,26.8
3867,598.9,0,26.8
3868,604.24,0,26.7
3869,602.72,0,26.7
3870,694.65,2.85,26.8
3871,724.67,114.982,27.1
3872,741.58,304.754,27.6
3873,742.43,445.975,28.2
3874,708.53,512.895,28.6
3875,759.5,395.567,29
3876,748.07,346.301,29.2
3877,742.66,296.391,29.3
3878,753.39,237.354,29.3
3879,734.21,383.163,29.2
3880,736.84,633.072,29
3881,650.7,327.37,28.7
3882,649.26,191.117,28.3
3883,601.7,53.4669,28
3884,595.17,0,27.5
3885,572.08,0,27.4
3886,588.28,0,27.3
3887,594.26,0,27.2
3888,566.78,0,27.2
3889,567.31,0,27.1
3890,562.89,0,27
3891,573.15,0,27
3892,568.92,0,26.9
3893,605.6,0,27
3894,696,2.85,27.2
3895,729.01,86.3502,27.7
3896,781.44,245.097,28.1
3897,825.67,296.075,28.4
3898,857.47,640.906,28.6
3899,843.35,830.891,28.7
3900,895.93,613.911,28.8
3901,870.34,197.597,28.7
3902,891.24,71.25,28.6
3903,918.89,89.3,28.4
3904,890.2,520.256,28.2
3905,834.27,432.443,27.9
3906,902.18,219.163,27.6
3907,827.92,60.2373,27.4
3908,851.17,0,27
3909,833.23,0,27
3910,774.08,0,26.9
3911,803.08,0,26.9
3912,779.09,0,26.9
3913,708.01,0,26.9
3914,645.36,0,26.8
3915,598.45,0,26.8
3916,634.73,0,26.7
3917,660.8,0,26.7
3918,721.26,2.85,26.8
3919,736.35,77.8596,27.2
3920,820.2,58.3459,27.5
3921,827.06,196.248,27.7
3922,834.99,367.078,28
3923,853.86,578.621,28.3
3924,888.28,703.52,28.6
3925,851.09,632.256,28.7
3926,904.81,529.362,28.8
3927,887.11,306.056,28.7
3928,908.91,464.379,28.6
3929,877.63,417.657,28.4
3930,907.37,209.738,28.1
3931,864.63,57.2702,27.9
3932,861.5,0,27.3
3933,835.83,0,27.2
3934,789.6,0,27.1
3935,842.21,0,27
3936,790.49,0,26.9
3937,732.61,0,26.8
3938,667.72,0,26.7
3939,656.67,0,26.7
3940,665.66,0,26.6
3941,668.89,0,26.6
3942,742.28,2.85,26.9
3943,763.37,93.668,27.4
3944,791.77,269.289,27.8
3945,825.64,410.356,28.2
3946,851.6,567.008,28.5
3947,861.28,629.349,28.7
3948,928.85,395.567,28.9
3949,878.09,55.1,28.9
3950,866.09,153.864,28.9
3951,884.21,94.05,28.8
3952,831.04,114,28.6
3953,862.38,78.4315,28.3
3954,862.53,109.054,27.9
3955,862,54.4234,27.8
3956,838.2,0,27.2
3957,827.03,0,27
3958,797.3,0,26.9
3959,829.82,0,26.8
3960,772.1,0,26.6
3961,716.96,0,26.5
3962,622.6,0,26.3
3963,584.87,0,26.3
3964,600.47,0,26.3
3965,596.8,0,26.3
3966,691.21,2.85,26.6
3967,755.4,111.578,27
3968,820.67,322.498,27.5
3969,872.49,487.646,27.9
3970,823.71,585.214,28.3
3971,855.71,619.72,28.8
3972,902.59,455.941,29.2
3973,821.69,610.631,29.5
3974,872.32,810.772,29.7
3975,877.34,516.618,29.8
3976,844.25,242.537,29.7
3977,866.36,126.808,29.4
3978,860.32,15.2,28.9
3979,811.44,30.4,28.7
3980,831.69,0,27.9
3981,832.65,0,27.6
3982,814.72,0,27.4
3983,837.09,0,27.2
3984,825.56,0,27.1
3985,748.13,0,27
3986,667.74,0,26.9
3987,634.21,0,26.9
3988,603.23,0,26.8
3989,625.93,0,26.9
3990,707.02,3.8,27.3
3991,754.26,109.338,27.9
3992,807.63,321.496,28.4
3993,838.26,503.836,28.8
3994,871.19,691.949,29
3995,858.37,645.57,29.2
3996,930.74,569.647,29.3
3997,838.14,169.1,29.3
3998,853.63,560.922,29.2
3999,878.68,784.548,29.2
4000,871.51,638.79,29
4001,846.98,408.809,28.8
4002,882.93,256.16,28.5
4003,833.31,65.8683,28.3
4004,891.7,0,27.7
4005,858.59,0,27.6
4006,865.19,0,27.4
4007,871.31,0,27.4
4008,856.1,0,27.4
4009,804.36,0,27.3
4010,701.03,0,27.3
4011,677.68,0,27.3
4012,677.49,0,27.2
4013,684.8,0,27.2
4014,784.13,2.85,27.3
4015,759.69,94.8954,27.4
4016,846.16,241.434,27.5
4017,801.8,373.654,27.5
4018,807.17,594.211,27.6
4019,800.05,467.294,27.8
4020,832.11,483.802,28.3
4021,770.34,689.279,28.8
4022,798.18,748.962,29.2
4023,788.04,682.233,29.3
4024,730.91,473.693,29.2
4025,730.27,43.7,28.9
4026,677.69,40.3968,28.5
4027,608.56,43.9791,28.2
4028,597.68,0,27.7
4029,582.84,0,27.5
4030,607.49,0,27.4
4031,569.34,0,27.4
4032,568.25,0,27.3
4033,600.68,0,27.3
4034,597.35,0,27.3
4035,572.73,0,27.3
4036,606.88,0,27.2
4037,585.05,0,27.2
4038,664.23,2.85,27.3
4039,677.61,122.176,27.5
4040,713.02,237.653,27.6
4041,728.59,504.626,27.7
4042,692.99,529.09,27.7
4043,696.48,676.462,27.6
4044,733.7,732.358,27.5
4045,728.76,581.119,27.4
4046,700.43,733.239,27.3
4047,664.38,683.054,27.2
4048,645.55,650.113,27
4049,668.71,467.832,26.7
4050,562.36,267.619,26.4
4051,575.38,83.421,26.3
4052,542.61,0,25.9
4053,542.62,0,25.7
4054,548.43,0,25.8
4055,549.91,0,25.9
4056,540.47,0,26.1
4057,557.1,0,26.2
4058,560.95,0,26.3
4059,527.26,0,26.4
4060,535.66,0,26.5
4061,572.34,0,26.6
4062,645.99,4.75,26.8
4063,740.92,130.071,27
4064,776.91,327.924,27.2
4065,869.38,496.745,27.3
4066,885.03,531.809,27.5
4067,841.33,684.076,27.6
4068,853.86,663.087,27.9
4069,925.89,502.443,28.1
4070,915.74,835.978,28.3
4071,922.91,688.598,28.4
4072,889.22,663.967,28.4
4073,848.34,445.047,28.4
4074,855.94,278.893,28.3
4075,836.07,89.1898,28.2
4076,792.01,0,27.8
4077,838.83,0,27.7
4078,764.62,0,27.6
4079,846,0,27.3
4080,809.66,0,27
4081,813.29,0,26.7
4082,675.8,0,26.4
4083,665.35,0,26.2
4084,625.1,0,26
4085,696.51,0,26
4086,737.95,0,26.3
4087,788.31,96.3583,26.9
4088,890.88,287.078,27.4
4089,924.07,531.182,27.9
4090,963.12,673.658,28.3
4091,884.19,831.719,28.7
4092,943.28,796.296,29
4093,936.38,807.778,29.2
4094,973.87,834.637,29.2
4095,948.93,759.168,29.2
4096,888.12,622.706,29.1
4097,875.13,370.913,28.9
4098,834.4,267.307,28.5
4099,839.03,86.4738,28.3
4100,858.12,0,27.9
4101,793.81,0,27.7
4102,795.51,0,27.6
4103,735.41,0,27.5
4104,685.27,0,27.3
4105,638.79,0,27.2
4106,505.29,0,27.1
4107,504.51,0,27
4108,473.1,0,26.9
4109,506.64,0,26.9
4110,628.86,0,27.1
4111,752.98,122.514,27.5
4112,760.23,313.494,27.8
4113,800.66,510.201,28.1
4114,838.36,685.176,28.3
4115,760.71,815.151,28.5
4116,847.92,881.527,28.7
4117,773.19,881.696,29
4118,820.51,717.134,29.1
4119,849.8,700.421,29.2
4120,737.58,543.09,29.2
4121,771.67,411.527,29
4122,869.4,182.32,28.7
4123,843.95,44.985,28.6
4124,891.27,0,28.2
4125,831.55,0,28
4126,790.79,0,27.9
4127,855.91,0,27.6
4128,794.11,0,27.3
4129,702.75,0,27.1
4130,636,0,27.1
4131,625.99,0,27
4132,619.77,0,27
4133,635.1,0,27
4134,718.42,0,27.3
4135,776.86,122.668,27.9
4136,833.95,311.888,28.3
4137,877.6,352.853,28.6
4138,851.02,628.528,28.8
4139,820.7,768.751,28.9
4140,907.4,770.935,29.1
4141,842.7,934.765,29.2
4142,876.5,889.959,29.2
4143,915.12,764.044,29.3
4144,844.78,540.806,29.1
4145,821.13,342.031,28.8
4146,851.5,40.6809,28.3
4147,857.51,20.9,28.1
4148,862.44,0,27.3
4149,851.67,0,26.9
4150,773.88,0,26.7
4151,860.78,0,26.7
4152,835.83,0,26.7
4153,765.45,0,26.8
4154,638.99,0,26.8
4155,620.05,0,26.9
4156,612,0,27
4157,640.94,0,27.1
4158,690.76,0,27.3
4159,739.27,119.408,27.8
4160,795.73,310.986,28.2
4161,817.24,499.348,28.5
4162,868.81,452.823,28.7
4163,852.39,290.795,29
4164,904.83,395.994,29.2
4165,870.69,580.254,29.3
4166,825.95,843.709,29.4
4167,847.66,750.171,29.5
4168,785.6,396.838,29.4
4169,830.9,76.915,29.1
4170,824.82,222.347,28.7
4171,765.44,60.8908,28.5
4172,803.38,0,27.7
4173,803.45,0,27.3
4174,778.71,0,27.1
4175,761.35,0,27.2
4176,798.84,0,27.3
4177,689.12,0,27.3
4178,604.72,0,27.4
4179,625.21,0,27.4
4180,582.66,0,27.5
4181,608.7,0,27.5
4182,667.6,0,27.7
4183,711.75,126.166,28.2
4184,745.1,321.185,28.5
4185,819.68,518.602,28.7
4186,757.76,290.348,28.9
4187,795.26,218.103,29.1
4188,806.63,473.096,29.2
4189,779.63,931.94,29.2
4190,738.63,892.582,29.2
4191,751.45,799.321,29.1
4192,717.75,584.978,29
4193,736.82,395.964,28.8
4194,680.16,114.077,28.4
4195,580.51,86.0882,28.2
4196,587.93,0,27.9
4197,584.59,0,27.9
4198,558.97,0,27.8
4199,589.97,0,27.8
4200,569.59,0,27.7
4201,572.03,0,27.7
4202,571.86,0,27.7
4203,580.32,0,27.7
4204,571.12,0,27.7
4205,597.54,0,27.7
4206,669.05,0,27.8
4207,663.13,98.4254,28.2
4208,714.43,291.274,28.5
4209,704.33,483.023,28.7
4210,736.73,411.463,28.9
4211,691.26,737.214,29.1
4212,739.96,892.716,29.3
4213,731.56,779.453,29.3
4214,718.81,767.439,29.3
4215,707.69,574.127,29.2
4216,698.32,522.521,29.1
4217,667.71,474.613,28.8
4218,625.51,276.011,28.4
4219,585.42,89.1887,28.2
4220,579.92,0,27.9
4221,558.85,0,27.8
4222,578.95,0,27.8
4223,563.93,0,27.7
4224,555.68,0,27.6
4225,585.74,0,27.5
4226,562.5,0,27.5
4227,575.63,0,27.4
4228,562.86,0,27.4
4229,576.93,0,27.4
4230,694.74,0,27.6
4231,727.39,126.852,27.9
4232,790.99,302.31,28.3
4233,828.34,439.83,28.6
4234,852.22,695.979,28.8
4235,842.74,834.541,28.9
4236,940.74,919.068,29
4237,834.16,943.286,29.1
4238,857.04,907.229,29
4239,922.37,811.122,29
4240,848.17,664.778,28.8
4241,880.13,473.401,28.6
4242,882.32,235.579,28.2
4243,865.33,78.689,28
4244,877.41,0,27.6
4245,866.29,0,27.5
4246,824.46,0,27.5
4247,841.8,0,27.4
4248,871.8,0,27.4
4249,750.21,0,27.4
4250,685.95,0,27.3
4251,639.64,0,27.3
4252,624.34,0,27.3
4253,654.17,0,27.3
4254,740.45,0,27.4
4255,754.72,125.615,27.9
4256,835.75,321.307,28.2
4257,862.03,519.377,28.4
4258,870.22,692.259,28.7
4259,840.54,531.137,28.9
4260,905.35,456.63,29.1
4261,826.47,236.544,29.2
4262,899.58,609.965,29.2
